order_id,session_id,user_id,order_ts,gross_amount,discount_amount,shipping_amount,net_amount,payment_method,revenue_outlier_flag,quantity,product_id,category,rating,total_cost,category_mix,margin_proxy
O0000310,S0003907,U000624,2025-12-16 09:54:59,1713.51,92.35,59.74,1680.9,UPI,0,1,1,Fashion,4.3,848.42,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 1, 'Home': 0, 'Sports': 0}",832.4800000000001
O0000311,S0003915,,2026-01-16 15:55:43,5499.75,285.89,0.0,5213.86,Wallet,0,4,2,Books,4.45,3676.72,"{'Beauty': 0, 'Books': 3, 'Electronics': 1, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1537.1399999999999
O0000312,S0003916,U000445,2025-11-26 00:44:01,3221.23,179.39,0.0,3041.84,Wallet,0,2,2,Books,4.2,2298.77,"{'Beauty': 0, 'Books': 1, 'Electronics': 0, 'Fashion': 0, 'Home': 1, 'Sports': 0}",743.0700000000002
O0000313,S0003929,U000770,2025-12-10 04:11:58,4026.24,407.39,0.0,3618.85,UPI,0,4,2,Sports,4.55,2132.06,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 4}",1486.79
O0000314,S0003940,U001001,2026-01-14 07:26:26,2050.16,226.63,0.0,1823.53,Card,0,2,1,Home,4.2,1095.54,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 0}",727.99
O0000315,S0003951,U001639,2025-11-03 19:27:48,1575.5,89.08,99.79,1586.21,UPI,0,2,1,Books,5.0,971.22,"{'Beauty': 0, 'Books': 2, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",614.99
O0000316,S0003984,,2025-12-04 13:23:27,5174.37,365.45,0.0,4808.92,Card,0,5,3,Sports,4.3999999999999995,3355.8799999999997,"{'Beauty': 1, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 4}",1453.0400000000004
O0000317,S0003985,,2025-11-20 05:26:42,9868.22,675.19,0.0,9193.03,Card,0,4,2,Books,3.9499999999999997,4930.9400000000005,"{'Beauty': 0, 'Books': 2, 'Electronics': 0, 'Fashion': 2, 'Home': 0, 'Sports': 0}",4262.09
O0000318,S0003986,U000738,2025-12-08 19:10:16,8987.18,358.86,0.0,8628.32,COD,0,8,4,Sports,4.05,4966.51,"{'Beauty': 0, 'Books': 3, 'Electronics': 0, 'Fashion': 0, 'Home': 1, 'Sports': 4}",3661.8099999999995
O0000319,S0003991,U000313,2025-12-25 10:38:54,5173.74,0.0,0.0,5173.74,Card,0,6,2,Electronics,4.300000000000001,2674.56,"{'Beauty': 0, 'Books': 0, 'Electronics': 6, 'Fashion': 0, 'Home': 0, 'Sports': 0}",2499.18
O0000320,S0004016,U002045,2026-01-14 09:20:30,14923.16,1831.04,0.0,13092.12,UPI,0,5,2,Sports,3.9,9795.92,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 5}",3296.2000000000007
O0000321,S0004022,U001342,2025-12-18 19:48:27,3401.49,271.77,0.0,3129.72,Wallet,0,6,2,Electronics,4.15,2225.91,"{'Beauty': 0, 'Books': 0, 'Electronics': 3, 'Fashion': 0, 'Home': 0, 'Sports': 3}",903.81
O0000322,S0004027,U000799,2025-10-29 10:11:41,14223.76,871.61,0.0,13352.15,COD,0,3,2,Books,3.65,6868.17,"{'Beauty': 0, 'Books': 2, 'Electronics': 0, 'Fashion': 1, 'Home': 0, 'Sports': 0}",6483.98
O0000323,S0004033,,2026-01-18 18:19:13,14329.94,701.8,0.0,13628.14,UPI,0,6,3,Electronics,3.766666666666667,7440.81,"{'Beauty': 0, 'Books': 0, 'Electronics': 2, 'Fashion': 0, 'Home': 3, 'Sports': 1}",6187.329999999999
O0000324,S0004044,U001709,2025-12-06 09:33:31,489.18,72.59,105.86,522.45,Card,0,1,1,Sports,3.2,222.29,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 1}",300.1600000000001
O0000325,S0004066,U001429,2025-11-07 18:50:34,1869.24,78.54,73.86,1864.56,Wallet,0,2,1,Fashion,4.0,1280.84,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 2, 'Home': 0, 'Sports': 0}",583.72
O0000326,S0004069,U001692,2025-12-07 04:59:09,13217.02,975.76,0.0,12241.26,Card,0,7,4,Books,4.025,8768.3,"{'Beauty': 0, 'Books': 1, 'Electronics': 2, 'Fashion': 2, 'Home': 0, 'Sports': 2}",3472.960000000001
O0000327,S0004071,U001239,2025-11-18 13:57:49,12265.47,576.37,0.0,11689.1,UPI,0,5,3,Home,3.5,6450.67,"{'Beauty': 0, 'Books': 1, 'Electronics': 0, 'Fashion': 0, 'Home': 4, 'Sports': 0}",5238.43
O0000328,S0004076,U001756,2025-11-20 17:25:44,2385.74,139.08,0.0,2246.66,NetBanking,0,2,1,Electronics,3.4,1423.94,"{'Beauty': 0, 'Books': 0, 'Electronics': 2, 'Fashion': 0, 'Home': 0, 'Sports': 0}",822.7199999999998
O0000329,S0004092,U001703,2026-01-04 23:56:23,3025.41,227.16,0.0,2798.25,COD,0,1,1,Sports,3.7,1863.34,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 1}",934.9100000000001
O0000330,S0004093,U001025,2025-12-23 17:36:22,2154.05,131.62,0.0,2022.43,Wallet,0,1,1,Fashion,4.1,1180.96,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 1, 'Home': 0, 'Sports': 0}",841.47
O0000331,S0004129,U000612,2026-01-11 08:27:09,13730.95,1159.53,0.0,12571.42,Card,0,7,4,Electronics,4.15,9549.83,"{'Beauty': 2, 'Books': 0, 'Electronics': 3, 'Fashion': 0, 'Home': 2, 'Sports': 0}",3021.59
O0000332,S0004135,U001167,2025-12-19 17:24:20,6918.16,852.83,0.0,6065.33,NetBanking,0,5,3,Fashion,3.9333333333333336,4817.46,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 2, 'Home': 2, 'Sports': 1}",1247.87
O0000333,S0004143,U002103,2025-12-31 10:44:44,17692.22,593.28,0.0,17098.94,Card,0,10,4,Beauty,4.675,9015.19,"{'Beauty': 5, 'Books': 0, 'Electronics': 3, 'Fashion': 2, 'Home': 0, 'Sports': 0}",8083.749999999998
O0000334,S0004150,U000256,2025-12-25 06:15:33,3448.9,229.88,0.0,3219.02,UPI,0,2,1,Sports,4.2,1662.12,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 2}",1556.9
O0000335,S0004164,U001689,2026-01-11 14:50:30,2279.4,108.48,0.0,2170.92,Card,0,3,1,Electronics,4.6,1288.65,"{'Beauty': 0, 'Books': 0, 'Electronics': 3, 'Fashion': 0, 'Home': 0, 'Sports': 0}",882.27
O0000336,S0004170,U001716,2025-11-30 14:56:35,6819.58,590.15,0.0,6229.43,Card,0,7,4,Electronics,4.0,4530.62,"{'Beauty': 0, 'Books': 1, 'Electronics': 6, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1698.8100000000004
O0000337,S0004171,U001304,2025-11-30 01:39:18,2658.82,296.15,0.0,2362.67,UPI,0,2,1,Home,3.6,1285.86,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 0}",1076.8100000000002
O0000338,S0004172,U000758,2025-11-04 14:19:05,8243.94,404.16,0.0,7839.78,Wallet,0,6,3,Sports,4.166666666666667,4537.64,"{'Beauty': 2, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 4}",3302.1399999999994
O0000339,S0004179,,2025-11-28 17:15:28,12657.34,0.0,0.0,12657.34,UPI,0,6,3,Beauty,4.2,7221.61,"{'Beauty': 1, 'Books': 3, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 2}",5435.7300000000005
O0000340,S0004184,U001363,2025-11-05 22:05:47,10283.9,1308.11,0.0,8975.79,Wallet,0,7,4,Fashion,4.5,5689.950000000001,"{'Beauty': 0, 'Books': 1, 'Electronics': 0, 'Fashion': 3, 'Home': 0, 'Sports': 3}",3285.84
O0000341,S0004186,U001122,2025-12-30 16:51:53,6413.98,178.89,0.0,6235.09,UPI,0,5,3,Books,4.066666666666666,3511.0299999999997,"{'Beauty': 0, 'Books': 3, 'Electronics': 0, 'Fashion': 1, 'Home': 0, 'Sports': 1}",2724.0600000000004
O0000342,S0004196,U001495,2025-12-23 01:43:39,3153.22,152.44,0.0,3000.78,COD,0,2,1,Home,4.1,2224.92,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 0}",775.8600000000001
O0000343,S0004204,U000178,2025-11-25 09:53:13,3259.82,120.0,0.0,3139.82,Wallet,0,2,1,Home,3.6,1568.04,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 0}",1571.7800000000002
O0000344,S0004208,U001567,2025-11-20 11:06:02,11192.72,1470.18,0.0,9722.54,COD,0,11,4,Books,4.075,6503.35,"{'Beauty': 0, 'Books': 2, 'Electronics': 3, 'Fashion': 0, 'Home': 3, 'Sports': 3}",3219.1900000000005
O0000345,S0004223,U000142,2025-12-16 23:21:24,5136.9,764.75,0.0,4372.15,Card,0,3,1,Books,4.1,2999.16,"{'Beauty': 0, 'Books': 3, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1372.9899999999998
O0000346,S0004228,U001388,2025-12-28 10:30:08,5617.66,445.6,0.0,5172.06,UPI,0,6,4,Electronics,4.35,3963.81,"{'Beauty': 0, 'Books': 0, 'Electronics': 4, 'Fashion': 0, 'Home': 0, 'Sports': 2}",1208.2500000000005
O0000347,S0004253,U002120,2025-12-31 16:03:28,3527.49,132.36,0.0,3395.13,Wallet,0,3,1,Books,4.2,2264.19,"{'Beauty': 0, 'Books': 3, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1130.94
O0000348,S0004261,,2026-01-04 10:47:11,9227.39,459.05,0.0,8768.34,Card,0,8,3,Home,3.5666666666666664,5495.69,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 6, 'Sports': 2}",3272.6500000000005
O0000349,S0004288,U001750,2025-12-14 09:49:43,4243.34,689.81,0.0,3553.53,UPI,0,3,2,Beauty,4.75,2880.37,"{'Beauty': 1, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 0}",673.1600000000003
O0000350,S0004337,U000897,2025-12-28 05:33:46,10021.21,723.85,0.0,9297.36,Card,0,10,4,Books,3.75,6056.52,"{'Beauty': 0, 'Books': 6, 'Electronics': 0, 'Fashion': 3, 'Home': 1, 'Sports': 0}",3240.84
O0000351,S0004351,U000249,2026-01-07 02:31:55,1114.38,83.27,81.02,1112.13,Card,0,1,1,Home,4.4,818.69,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 1, 'Sports': 0}",293.44000000000005
O0000352,S0004354,U002192,2026-01-18 19:25:42,18086.45,1554.67,0.0,16531.78,Card,0,4,3,Beauty,3.8000000000000003,11012.35,"{'Beauty': 2, 'Books': 1, 'Electronics': 0, 'Fashion': 0, 'Home': 1, 'Sports': 0}",5519.4299999999985
O0000353,S0004372,U001569,2025-11-29 18:28:58,4120.87,354.9,0.0,3765.97,COD,0,3,2,Home,3.8,2639.84,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 1, 'Sports': 2}",1126.1299999999997
O0000354,S0004382,U000065,2025-12-01 23:31:23,2568.39,295.49,0.0,2272.9,Wallet,0,3,1,Fashion,4.6,1517.58,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 3, 'Home': 0, 'Sports': 0}",755.3200000000002
O0000355,S0004397,U001243,2025-11-07 09:52:13,13841.35,1591.76,0.0,12249.59,Card,0,9,4,Electronics,4.05,8292.27,"{'Beauty': 0, 'Books': 1, 'Electronics': 5, 'Fashion': 0, 'Home': 0, 'Sports': 3}",3957.3199999999997
O0000356,S0004407,U000776,2025-12-08 01:20:48,6741.17,434.01,0.0,6307.16,UPI,0,4,3,Home,4.666666666666667,4364.6900000000005,"{'Beauty': 0, 'Books': 1, 'Electronics': 0, 'Fashion': 0, 'Home': 3, 'Sports': 0}",1942.4699999999993
O0000357,S0004418,U001105,2026-01-16 15:30:55,5894.74,404.34,0.0,5490.4,COD,0,7,4,Beauty,4.525,4073.9999999999995,"{'Beauty': 3, 'Books': 1, 'Electronics': 2, 'Fashion': 0, 'Home': 0, 'Sports': 1}",1416.4
O0000358,S0004422,U001641,2025-11-26 17:41:13,3225.4,359.25,0.0,2866.15,UPI,0,2,1,Fashion,4.1,1673.64,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 2, 'Home': 0, 'Sports': 0}",1192.51
O0000359,S0004439,U000198,2026-01-15 15:01:09,16313.93,246.67,0.0,16067.26,NetBanking,0,8,3,Fashion,3.8666666666666667,9046.35,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 3, 'Home': 2, 'Sports': 3}",7020.91
O0000360,S0004476,U001745,2025-12-09 08:49:35,11350.99,1158.17,0.0,10192.82,Wallet,0,10,4,Sports,3.8,7301.660000000001,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 3, 'Home': 0, 'Sports': 7}",2891.159999999999
O0000361,S0004482,,2025-11-10 21:42:52,4342.76,405.84,0.0,3936.92,UPI,0,2,2,Fashion,3.8499999999999996,2895.86,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 1, 'Home': 0, 'Sports': 1}",1041.06
O0000362,S0004501,U001483,2026-01-09 23:06:50,1760.7,118.21,118.49,1760.98,COD,0,2,1,Books,4.2,989.66,"{'Beauty': 0, 'Books': 2, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",771.32
O0000363,S0004534,U001936,2025-10-22 17:41:11,4352.51,185.65,0.0,4166.86,NetBanking,0,4,2,Beauty,3.7,3015.13,"{'Beauty': 1, 'Books': 0, 'Electronics': 0, 'Fashion': 3, 'Home': 0, 'Sports': 0}",1151.7299999999996
O0000364,S0004574,U001746,2026-01-04 08:32:18,8659.44,729.85,0.0,7929.59,NetBanking,0,5,3,Books,4.433333333333334,5269.26,"{'Beauty': 0, 'Books': 1, 'Electronics': 0, 'Fashion': 2, 'Home': 2, 'Sports': 0}",2660.33
O0000365,S0004575,U002180,2026-01-05 11:14:05,5393.95,114.79,0.0,5279.16,NetBanking,0,5,3,Beauty,3.533333333333333,3149.22,"{'Beauty': 1, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 2}",2129.94
O0000366,S0004582,U001106,2025-11-26 18:13:11,1652.7,136.24,56.46,1572.92,UPI,0,2,1,Sports,4.5,1142.4,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 2}",430.52
O0000367,S0004596,U000476,2025-11-20 23:41:53,8364.07,528.86,0.0,7835.21,Card,0,4,3,Books,3.8333333333333335,4605.63,"{'Beauty': 0, 'Books': 2, 'Electronics': 0, 'Fashion': 1, 'Home': 0, 'Sports': 1}",3229.58
O0000368,S0004620,U001710,2026-01-02 06:31:40,9199.92,1172.56,0.0,8027.36,COD,0,8,3,Beauty,3.6666666666666665,5084.219999999999,"{'Beauty': 3, 'Books': 2, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 3}",2943.1400000000003
O0000369,S0004679,U000738,2025-11-21 06:25:05,11667.8,477.73,0.0,11190.07,COD,0,7,4,Electronics,3.9,6338.13,"{'Beauty': 0, 'Books': 0, 'Electronics': 3, 'Fashion': 2, 'Home': 1, 'Sports': 1}",4851.94
O0000370,S0004688,U001333,2025-12-10 07:00:50,4262.28,112.87,0.0,4149.41,NetBanking,0,2,1,Fashion,4.7,2399.28,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 2, 'Home': 0, 'Sports': 0}",1750.1299999999997
O0000371,S0004706,U001712,2025-11-07 21:53:11,6182.76,274.91,0.0,5907.85,Card,0,4,2,Electronics,3.8,3465.88,"{'Beauty': 0, 'Books': 0, 'Electronics': 2, 'Fashion': 0, 'Home': 2, 'Sports': 0}",2441.9700000000003
O0000372,S0004715,U000908,2025-12-17 08:38:28,9833.08,659.12,0.0,9173.96,UPI,0,4,2,Books,3.85,6435.540000000001,"{'Beauty': 0, 'Books': 2, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 2}",2738.4199999999983
O0000373,S0004729,U001704,2025-12-11 10:08:51,14851.37,1865.67,0.0,12985.7,UPI,0,7,4,Books,4.1,8697.3,"{'Beauty': 0, 'Books': 1, 'Electronics': 2, 'Fashion': 2, 'Home': 2, 'Sports': 0}",4288.4000000000015
O0000374,S0004736,U002048,2025-11-26 07:37:38,2495.0,141.29,0.0,2353.71,Card,0,4,2,Books,4.0,1389.52,"{'Beauty': 0, 'Books': 2, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 0}",964.19
O0000375,S0004778,,2025-11-19 19:34:27,3004.54,290.19,0.0,2714.35,UPI,0,3,2,Fashion,4.1,2030.8000000000002,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 1, 'Home': 2, 'Sports': 0}",683.5499999999997
O0000376,S0004793,U002036,2025-12-21 08:44:45,8940.57,321.84,0.0,8618.73,UPI,0,8,3,Beauty,4.333333333333333,5681.62,"{'Beauty': 2, 'Books': 3, 'Electronics': 3, 'Fashion': 0, 'Home': 0, 'Sports': 0}",2937.1099999999997
O0000377,S0004807,U000246,2026-01-11 08:39:04,3578.61,221.72,0.0,3356.89,COD,0,3,1,Electronics,3.4,2135.91,"{'Beauty': 0, 'Books': 0, 'Electronics': 3, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1220.98
O0000378,S0004814,U001443,2025-12-30 00:19:59,12874.61,1158.74,0.0,11715.87,Card,0,6,3,Books,4.733333333333333,6902.6900000000005,"{'Beauty': 0, 'Books': 4, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 2}",4813.18
O0000379,S0004832,U001078,2026-01-16 05:39:14,9041.24,555.25,0.0,8485.99,UPI,0,6,3,Electronics,4.366666666666667,5724.34,"{'Beauty': 0, 'Books': 0, 'Electronics': 1, 'Fashion': 3, 'Home': 2, 'Sports': 0}",2761.6499999999996
O0000380,S0004844,U001223,2025-11-22 19:26:50,10481.75,270.81,0.0,10210.94,UPI,0,5,2,Electronics,4.6,5984.16,"{'Beauty': 0, 'Books': 0, 'Electronics': 3, 'Fashion': 0, 'Home': 2, 'Sports': 0}",4226.780000000001
O0000381,S0004845,U000427,2026-01-18 01:31:12,5721.91,150.68,0.0,5571.23,COD,0,8,3,Electronics,4.633333333333334,3701.7999999999997,"{'Beauty': 0, 'Books': 0, 'Electronics': 3, 'Fashion': 2, 'Home': 0, 'Sports': 3}",1869.4299999999998
O0000382,S0004851,U002047,2026-01-08 15:30:55,11810.29,1027.54,0.0,10782.75,UPI,0,6,4,Books,3.875,5963.2699999999995,"{'Beauty': 2, 'Books': 3, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 1}",4819.4800000000005
O0000383,S0004869,U002167,2026-01-13 03:29:09,1331.7,104.32,81.44,1308.82,Card,0,2,1,Home,4.2,837.06,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 0}",471.76
O0000384,S0004893,U000898,2025-11-18 02:00:40,8150.48,323.27,0.0,7827.21,NetBanking,0,8,4,Beauty,4.125,3988.58,"{'Beauty': 7, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 1}",3838.63
O0000385,S0004898,U002083,2026-01-12 20:14:34,3146.63,160.04,0.0,2986.59,UPI,0,5,3,Books,4.166666666666667,1738.6399999999999,"{'Beauty': 0, 'Books': 1, 'Electronics': 3, 'Fashion': 1, 'Home': 0, 'Sports': 0}",1247.9500000000003
O0000386,S0004916,U001134,2025-12-26 16:58:52,23085.99,2216.77,0.0,20869.22,UPI,0,3,1,Beauty,3.8,14412.51,"{'Beauty': 3, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",6456.710000000001
O0000387,S0004919,U000525,2025-11-19 21:16:20,13210.74,1487.93,0.0,11722.81,Wallet,0,6,3,Electronics,3.8333333333333335,6863.91,"{'Beauty': 0, 'Books': 0, 'Electronics': 1, 'Fashion': 0, 'Home': 2, 'Sports': 3}",4858.9
O0000388,S0004920,,2025-11-21 06:12:15,5027.22,257.22,0.0,4770.0,Card,0,6,2,Electronics,4.05,3486.9300000000003,"{'Beauty': 0, 'Books': 0, 'Electronics': 3, 'Fashion': 0, 'Home': 0, 'Sports': 3}",1283.0699999999997
O0000389,S0004934,U000534,2025-12-28 23:43:37,10179.68,1153.74,0.0,9025.94,UPI,0,7,4,Fashion,3.925,5110.56,"{'Beauty': 0, 'Books': 2, 'Electronics': 0, 'Fashion': 2, 'Home': 0, 'Sports': 3}",3915.38
O0000390,S0004963,U001191,2025-10-31 11:26:53,4316.72,513.83,0.0,3802.89,Wallet,0,2,2,Books,3.6500000000000004,2282.84,"{'Beauty': 0, 'Books': 2, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1520.0499999999997
O0000391,S0004980,U001704,2025-12-08 23:23:56,12448.26,1742.55,0.0,10705.71,Wallet,0,6,2,Books,4.35,7802.610000000001,"{'Beauty': 0, 'Books': 3, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 3}",2903.0999999999985
O0000392,S0004984,U001188,2025-12-12 08:23:28,28357.68,3370.48,0.0,22017.136199999964,UPI,1,10,4,Beauty,4.225,17324.3,"{'Beauty': 5, 'Books': 5, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",4692.836199999965
O0000393,S0004992,U001022,2025-11-25 21:40:39,9572.85,258.53,0.0,9314.32,UPI,0,8,3,Books,4.1000000000000005,5109.95,"{'Beauty': 0, 'Books': 3, 'Electronics': 3, 'Fashion': 0, 'Home': 0, 'Sports': 2}",4204.37
O0000394,S0005018,U000004,2025-11-06 14:06:09,9847.55,693.94,0.0,9153.61,Card,0,6,3,Electronics,4.2,6467.369999999999,"{'Beauty': 0, 'Books': 0, 'Electronics': 1, 'Fashion': 3, 'Home': 0, 'Sports': 2}",2686.2400000000016
O0000395,S0005026,U001182,2025-10-24 12:12:31,4973.34,642.65,0.0,4330.69,UPI,0,3,1,Electronics,4.5,3407.46,"{'Beauty': 0, 'Books': 0, 'Electronics': 3, 'Fashion': 0, 'Home': 0, 'Sports': 0}",923.2299999999996
O0000396,S0005043,U000503,2025-11-15 02:45:30,4247.64,129.66,0.0,4117.98,UPI,0,2,1,Fashion,5.0,2531.58,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 2, 'Home': 0, 'Sports': 0}",1586.3999999999996
O0000397,S0005069,U000610,2025-12-08 14:49:35,23876.43,1507.22,0.0,22017.136199999964,Wallet,1,6,3,Beauty,4.233333333333333,13851.75,"{'Beauty': 2, 'Books': 0, 'Electronics': 3, 'Fashion': 0, 'Home': 1, 'Sports': 0}",8165.386199999964
O0000398,S0005070,,2025-12-10 21:40:56,1590.18,158.89,91.46,1522.75,Card,0,1,1,Electronics,4.4,985.09,"{'Beauty': 0, 'Books': 0, 'Electronics': 1, 'Fashion': 0, 'Home': 0, 'Sports': 0}",537.66
O0000399,S0005108,U002152,2025-10-26 16:00:14,5507.23,381.6,0.0,5125.63,Card,0,7,4,Electronics,4.175,3571.1899999999996,"{'Beauty': 2, 'Books': 0, 'Electronics': 4, 'Fashion': 0, 'Home': 0, 'Sports': 1}",1554.4400000000005
O0000400,S0005118,U001118,2026-01-12 19:44:02,12964.67,774.33,0.0,12190.34,UPI,0,6,4,Books,3.85,7858.08,"{'Beauty': 0, 'Books': 1, 'Electronics': 2, 'Fashion': 2, 'Home': 1, 'Sports': 0}",4332.26
O0000401,S0005123,,2025-12-01 01:45:24,9391.29,580.07,0.0,8811.22,Wallet,0,8,4,Sports,4.075,6054.59,"{'Beauty': 3, 'Books': 0, 'Electronics': 3, 'Fashion': 0, 'Home': 0, 'Sports': 2}",2756.629999999999
O0000402,S0005135,U000437,2025-10-30 06:59:19,2128.13,121.83,0.0,2006.3,Card,0,1,1,Electronics,5.0,1033.3,"{'Beauty': 0, 'Books': 0, 'Electronics': 1, 'Fashion': 0, 'Home': 0, 'Sports': 0}",973.0
O0000403,S0005141,U000581,2025-11-11 09:04:19,1438.92,155.9,44.22,1327.24,COD,0,1,1,Sports,3.9,694.02,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 1}",633.22
O0000404,S0005144,U001086,2025-12-13 19:39:25,8576.76,420.02,0.0,8156.74,Card,0,8,4,Sports,4.425,5460.2,"{'Beauty': 2, 'Books': 0, 'Electronics': 0, 'Fashion': 2, 'Home': 0, 'Sports': 4}",2696.54
O0000405,S0005157,U001726,2025-11-02 20:01:46,22586.12,1934.58,0.0,20651.54,UPI,0,11,4,Books,4.2,15285.05,"{'Beauty': 3, 'Books': 6, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 0}",5366.490000000002
O0000406,S0005181,U001744,2025-12-12 07:43:19,4167.7,357.06,0.0,3810.64,UPI,0,2,1,Electronics,3.5,3101.02,"{'Beauty': 0, 'Books': 0, 'Electronics': 2, 'Fashion': 0, 'Home': 0, 'Sports': 0}",709.6199999999999
O0000407,S0005209,U001926,2025-11-26 16:28:17,444.99,31.79,48.91,462.11,UPI,0,1,1,Books,3.9,278.78,"{'Beauty': 0, 'Books': 1, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",183.33000000000004
O0000408,S0005214,U000670,2025-12-19 03:20:38,1796.73,162.31,102.88,1737.3,NetBanking,0,3,1,Sports,4.2,1231.53,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 3}",505.77
O0000409,S0005215,U001536,2025-10-30 17:13:45,8367.52,1041.33,0.0,7326.19,UPI,0,7,3,Beauty,4.166666666666667,4327.530000000001,"{'Beauty': 2, 'Books': 0, 'Electronics': 3, 'Fashion': 0, 'Home': 0, 'Sports': 2}",2998.659999999999
O0000410,S0005258,U000943,2025-12-28 16:52:17,9952.48,251.71,0.0,9700.77,UPI,0,5,3,Beauty,4.366666666666666,6228.870000000001,"{'Beauty': 4, 'Books': 0, 'Electronics': 0, 'Fashion': 1, 'Home': 0, 'Sports': 0}",3471.8999999999996
O0000411,S0005278,U000207,2025-12-27 04:54:16,12046.13,952.46,0.0,11093.67,UPI,0,9,4,Beauty,4.15,6358.59,"{'Beauty': 3, 'Books': 3, 'Electronics': 1, 'Fashion': 2, 'Home': 0, 'Sports': 0}",4735.08
O0000412,S0005282,U002087,2025-10-29 10:37:14,631.13,68.14,47.44,610.43,UPI,0,1,1,Electronics,4.9,307.25,"{'Beauty': 0, 'Books': 0, 'Electronics': 1, 'Fashion': 0, 'Home': 0, 'Sports': 0}",303.17999999999995
O0000413,S0005286,U001946,2026-01-09 19:28:25,8468.31,841.57,0.0,7626.74,UPI,0,4,3,Books,3.9333333333333336,5278.42,"{'Beauty': 0, 'Books': 3, 'Electronics': 1, 'Fashion': 0, 'Home': 0, 'Sports': 0}",2348.3199999999997
