user_id,signup_date,city_tier,segment,preferred_device,lifetime_orders,total_ltv,first_order_date,last_order_date,repeat_flag,user_value_band
U001046,2025-07-17,1,regular,web,0.0,0.0,0,0,0,medium
U001047,2025-08-16,1,regular,mobile,0.0,0.0,0,0,0,medium
U001048,2025-07-31,1,regular,mobile,0.0,0.0,0,0,0,medium
U001049,2025-06-25,2,regular,mobile,1.0,2568.39,2026-01-08 14:34:26,2026-01-08 14:34:26,0,high
U001050,2025-08-28,2,value,mobile,1.0,4756.11,2025-12-10 13:19:28,2025-12-10 13:19:28,0,high
U001051,2026-01-14,1,regular,web,0.0,0.0,0,0,0,medium
U001052,2025-09-03,3,regular,web,0.0,0.0,0,0,0,medium
U001053,2025-10-07,3,value,mobile,0.0,0.0,0,0,0,medium
U001054,2025-11-27,1,value,mobile,0.0,0.0,0,0,0,medium
U001055,2025-10-17,3,regular,mobile,1.0,2514.92,2025-11-25 17:56:37,2025-11-25 17:56:37,0,high
U001056,2025-11-26,1,regular,web,1.0,11440.77,2025-12-28 08:15:23,2025-12-28 08:15:23,0,high
U001057,2025-11-09,3,regular,mobile,0.0,0.0,0,0,0,medium
U001058,2025-10-29,3,value,mobile,0.0,0.0,0,0,0,medium
U001059,2025-11-06,1,regular,mobile,0.0,0.0,0,0,0,medium
U001060,2025-12-08,3,regular,mobile,1.0,4951.17,2026-01-05 06:49:27,2026-01-05 06:49:27,0,high
U001061,2025-11-19,3,regular,web,0.0,0.0,0,0,0,medium
U001062,2025-12-06,3,regular,web,0.0,0.0,0,0,0,medium
U001063,2025-07-24,3,value,web,0.0,0.0,0,0,0,medium
U001064,2025-11-12,2,premium,web,0.0,0.0,0,0,0,medium
U001065,2025-11-25,1,value,mobile,0.0,0.0,0,0,0,medium
U001066,2025-08-25,3,regular,web,2.0,23310.876199999966,2025-12-27 11:05:45,2026-01-03 07:44:32,1,high
U001067,2025-12-24,2,value,web,0.0,0.0,0,0,0,medium
U001068,2025-08-26,2,regular,web,1.0,11001.2,2025-10-25 01:35:24,2025-10-25 01:35:24,0,high
U001069,2025-08-13,2,value,mobile,0.0,0.0,0,0,0,medium
U001070,2025-12-22,2,premium,web,1.0,5790.93,2025-11-15 17:13:26,2025-11-15 17:13:26,0,high
U001071,2025-08-14,1,regular,web,0.0,0.0,0,0,0,medium
U001072,2025-09-18,3,regular,mobile,0.0,0.0,0,0,0,medium
U001073,2025-09-08,1,value,web,0.0,0.0,0,0,0,medium
U001074,2025-12-29,3,value,web,0.0,0.0,0,0,0,medium
U001075,2025-09-27,3,regular,web,0.0,0.0,0,0,0,medium
U001076,2025-11-16,2,regular,mobile,0.0,0.0,0,0,0,medium
U001077,2025-12-07,2,regular,mobile,0.0,0.0,0,0,0,medium
U001078,2025-11-02,2,premium,mobile,2.0,10518.23,2025-12-25 11:06:26,2026-01-16 05:39:14,1,high
U001079,2026-01-07,3,regular,web,0.0,0.0,0,0,0,medium
U001080,2025-12-08,3,premium,mobile,0.0,0.0,0,0,0,medium
U001081,2025-09-15,2,value,mobile,0.0,0.0,0,0,0,medium
U001082,2026-01-09,1,regular,web,0.0,0.0,0,0,0,medium
U001083,2025-10-11,1,regular,web,0.0,0.0,0,0,0,medium
U001084,2025-06-28,2,regular,web,0.0,0.0,0,0,0,medium
U001085,2025-08-17,3,premium,mobile,0.0,0.0,0,0,0,medium
U001086,2025-11-01,3,regular,web,2.0,16686.14,2025-11-03 20:27:39,2025-12-13 19:39:25,1,high
U001087,2025-07-26,1,premium,web,0.0,0.0,0,0,0,medium
U001088,2025-10-24,3,regular,mobile,0.0,0.0,0,0,0,medium
U001089,2025-09-07,2,value,mobile,0.0,0.0,0,0,0,medium
U001090,2025-10-13,3,regular,mobile,0.0,0.0,0,0,0,medium
U001091,2025-06-23,1,regular,mobile,0.0,0.0,0,0,0,medium
U001092,2025-12-18,2,premium,web,0.0,0.0,0,0,0,medium
U001093,2025-09-07,3,regular,mobile,0.0,0.0,0,0,0,medium
U001094,2025-07-22,2,value,web,0.0,0.0,0,0,0,medium
U001095,2025-09-23,2,value,web,0.0,0.0,0,0,0,medium
U001096,2025-10-03,3,value,mobile,0.0,0.0,0,0,0,medium
U001097,2025-11-04,1,regular,web,0.0,0.0,0,0,0,medium
U001098,2025-10-11,1,value,web,0.0,0.0,0,0,0,medium
U001099,2025-07-02,2,regular,mobile,0.0,0.0,0,0,0,medium
U001100,2025-12-23,2,regular,web,0.0,0.0,0,0,0,medium
U001101,2025-09-27,1,regular,web,0.0,0.0,0,0,0,medium
U001102,2025-07-09,2,value,mobile,0.0,0.0,0,0,0,medium
U001103,2025-12-02,3,regular,mobile,0.0,0.0,0,0,0,medium
U001104,2025-11-09,2,value,mobile,0.0,0.0,0,0,0,medium
U001105,2025-11-06,2,premium,web,1.0,5490.4,2026-01-16 15:30:55,2026-01-16 15:30:55,0,high
U001106,2025-09-21,3,value,mobile,1.0,1572.92,2025-11-26 18:13:11,2025-11-26 18:13:11,0,high
U001107,2025-09-17,2,value,mobile,0.0,0.0,0,0,0,medium
U001108,2025-10-14,3,value,web,0.0,0.0,0,0,0,medium
U001109,2025-07-04,2,regular,web,0.0,0.0,0,0,0,medium
U001110,2025-08-25,3,value,web,0.0,0.0,0,0,0,medium
U001111,2026-01-16,2,regular,web,0.0,0.0,0,0,0,medium
U001112,2025-11-09,1,regular,web,0.0,0.0,0,0,0,medium
U001113,2025-09-19,3,regular,mobile,0.0,0.0,0,0,0,medium
U001114,2025-08-09,2,value,mobile,1.0,1593.81,2025-11-20 18:37:47,2025-11-20 18:37:47,0,high
U001115,2025-11-26,1,value,web,0.0,0.0,0,0,0,medium
U001116,2025-08-17,1,regular,mobile,0.0,0.0,0,0,0,medium
U001117,2025-07-27,2,value,web,0.0,0.0,0,0,0,medium
U001118,2025-07-25,1,regular,web,1.0,12190.34,2026-01-12 19:44:02,2026-01-12 19:44:02,0,high
U001119,2025-11-23,2,regular,mobile,0.0,0.0,0,0,0,medium
U001120,2025-11-05,1,regular,web,0.0,0.0,0,0,0,medium
U001121,2025-07-08,2,value,mobile,0.0,0.0,0,0,0,medium
U001122,2025-07-17,2,regular,web,1.0,6235.09,2025-12-30 16:51:53,2025-12-30 16:51:53,0,high
U001123,2025-11-03,2,value,web,0.0,0.0,0,0,0,medium
U001124,2025-10-21,2,regular,web,1.0,9777.18,2026-01-08 20:03:10,2026-01-08 20:03:10,0,high
U001125,2025-11-14,1,value,web,0.0,0.0,0,0,0,medium
U001126,2025-07-30,2,premium,mobile,1.0,3098.34,2025-10-25 02:42:22,2025-10-25 02:42:22,0,high
U001127,2025-11-23,2,regular,mobile,1.0,8868.0,2025-11-23 12:59:48,2025-11-23 12:59:48,0,high
U001128,2026-01-06,2,value,web,0.0,0.0,0,0,0,medium
U001129,2025-10-27,1,value,web,0.0,0.0,0,0,0,medium
U001130,2025-08-03,1,value,mobile,0.0,0.0,0,0,0,medium
U001131,2025-11-13,1,value,mobile,0.0,0.0,0,0,0,medium
U001132,2025-09-03,2,value,web,0.0,0.0,0,0,0,medium
U001133,2025-07-03,2,premium,web,1.0,11016.24,2025-11-07 16:26:49,2025-11-07 16:26:49,0,high
U001134,2025-08-25,3,regular,web,1.0,20869.22,2025-12-26 16:58:52,2025-12-26 16:58:52,0,high
U001135,2025-12-30,2,value,web,1.0,6656.83,2026-01-16 00:54:05,2026-01-16 00:54:05,0,high
U001136,2025-09-17,2,regular,web,0.0,0.0,0,0,0,medium
U001137,2025-12-22,2,value,web,0.0,0.0,0,0,0,medium
U001138,2025-10-08,1,premium,web,0.0,0.0,0,0,0,medium
U001139,2025-10-10,2,value,web,0.0,0.0,0,0,0,medium
U001140,2025-06-24,2,regular,web,1.0,1984.79,2025-11-26 00:04:27,2025-11-26 00:04:27,0,high
U001141,2025-11-04,2,regular,mobile,0.0,0.0,0,0,0,medium
U001142,2025-07-16,1,value,mobile,0.0,0.0,0,0,0,medium
U001143,2025-10-01,3,value,web,1.0,8937.96,2026-01-19 07:29:04,2026-01-19 07:29:04,0,high
U001144,2025-08-17,3,regular,web,0.0,0.0,0,0,0,medium
U001145,2025-09-13,1,premium,web,0.0,0.0,0,0,0,medium
U001146,2025-10-14,2,regular,mobile,0.0,0.0,0,0,0,medium
U001147,2025-06-26,3,regular,mobile,0.0,0.0,0,0,0,medium
U001148,2025-08-22,2,regular,web,0.0,0.0,0,0,0,medium
U001149,2026-01-17,3,regular,mobile,0.0,0.0,0,0,0,medium
U001150,2025-07-05,2,regular,mobile,1.0,20377.85,2025-10-31 09:42:19,2025-10-31 09:42:19,0,high
U001151,2025-08-29,3,regular,mobile,0.0,0.0,0,0,0,medium
U001152,2025-08-29,3,regular,web,0.0,0.0,0,0,0,medium
U001153,2025-09-11,1,value,web,0.0,0.0,0,0,0,medium
U001154,2025-11-14,2,premium,mobile,0.0,0.0,0,0,0,medium
U001155,2025-08-14,2,value,web,0.0,0.0,0,0,0,medium
U001156,2025-09-28,1,value,mobile,0.0,0.0,0,0,0,medium
U001157,2025-11-05,2,regular,mobile,0.0,0.0,0,0,0,medium
U001158,2025-08-30,3,value,web,0.0,0.0,0,0,0,medium
U001159,2026-01-08,1,value,web,0.0,0.0,0,0,0,medium
U001160,2026-01-15,2,value,web,0.0,0.0,0,0,0,medium
U001161,2025-07-18,3,regular,web,0.0,0.0,0,0,0,medium
U001162,2025-09-03,2,regular,mobile,0.0,0.0,0,0,0,medium
U001163,2025-08-06,2,value,mobile,0.0,0.0,0,0,0,medium
U001164,2025-08-01,3,value,web,0.0,0.0,0,0,0,medium
U001165,2025-10-04,2,regular,mobile,0.0,0.0,0,0,0,medium
U001166,2025-10-19,1,premium,web,1.0,1643.61,2025-12-07 03:14:24,2025-12-07 03:14:24,0,high
U001167,2025-09-20,1,value,mobile,1.0,6065.33,2025-12-19 17:24:20,2025-12-19 17:24:20,0,high
U001168,2025-08-19,3,premium,web,0.0,0.0,0,0,0,medium
U001169,2025-08-20,2,premium,mobile,0.0,0.0,0,0,0,medium
U001170,2026-01-17,2,value,mobile,0.0,0.0,0,0,0,medium
U001171,2026-01-03,1,regular,web,0.0,0.0,0,0,0,medium
U001172,2025-07-09,2,regular,mobile,1.0,6725.88,2025-12-25 11:30:07,2025-12-25 11:30:07,0,high
U001173,2025-11-08,3,regular,mobile,0.0,0.0,0,0,0,medium
U001174,2025-09-27,2,regular,web,0.0,0.0,0,0,0,medium
U001175,2025-11-15,3,regular,mobile,0.0,0.0,0,0,0,medium
U001176,2025-10-26,2,regular,mobile,0.0,0.0,0,0,0,medium
U001177,2025-12-27,2,regular,mobile,0.0,0.0,0,0,0,medium
U001178,2025-07-07,3,premium,web,0.0,0.0,0,0,0,medium
U001179,2025-09-04,2,regular,mobile,0.0,0.0,0,0,0,medium
U001180,2026-01-16,2,regular,mobile,1.0,6299.99,2026-01-10 13:57:00,2026-01-10 13:57:00,0,high
U001181,2025-07-31,3,premium,mobile,0.0,0.0,0,0,0,medium
U001182,2025-07-20,2,value,web,3.0,15298.289999999999,2025-10-23 01:14:39,2025-11-28 03:40:11,1,high
U001183,2025-11-23,2,value,web,1.0,8662.76,2025-12-31 17:14:06,2025-12-31 17:14:06,0,high
U001184,2025-12-03,3,regular,mobile,0.0,0.0,0,0,0,medium
U001185,2025-11-11,1,premium,web,0.0,0.0,0,0,0,medium
U001186,2025-12-03,2,value,web,0.0,0.0,0,0,0,medium
U001187,2025-11-16,1,regular,web,0.0,0.0,0,0,0,medium
U001188,2025-07-21,2,value,mobile,1.0,22017.136199999964,2025-12-12 08:23:28,2025-12-12 08:23:28,0,high
U001189,2025-10-29,1,regular,web,0.0,0.0,0,0,0,medium
U001190,2025-12-03,2,regular,mobile,0.0,0.0,0,0,0,medium
U001191,2025-12-22,1,value,mobile,1.0,3802.89,2025-10-31 11:26:53,2025-10-31 11:26:53,0,high
U001192,2025-08-14,2,premium,mobile,2.0,29439.546199999964,2025-11-24 19:38:30,2025-11-26 21:36:38,1,high
U001193,2025-07-20,2,value,mobile,0.0,0.0,0,0,0,medium
U001194,2025-12-04,2,premium,web,0.0,0.0,0,0,0,medium
U001195,2025-08-16,2,value,mobile,1.0,7456.34,2026-01-16 11:21:13,2026-01-16 11:21:13,0,high
U001196,2025-06-30,3,premium,web,1.0,3916.66,2025-12-25 09:48:49,2025-12-25 09:48:49,0,high
U001197,2025-12-13,2,regular,mobile,0.0,0.0,0,0,0,medium
U001198,2025-10-07,2,value,web,0.0,0.0,0,0,0,medium
U001199,2025-08-31,3,value,mobile,0.0,0.0,0,0,0,medium
U001200,2025-06-25,2,value,mobile,1.0,3392.14,2025-11-20 02:13:04,2025-11-20 02:13:04,0,high
U001201,2025-06-30,1,regular,web,0.0,0.0,0,0,0,medium
U001202,2025-12-06,3,regular,mobile,0.0,0.0,0,0,0,medium
U001203,2025-10-04,2,regular,web,0.0,0.0,0,0,0,medium
U001204,2025-07-24,1,regular,web,1.0,8053.59,2025-10-28 19:48:04,2025-10-28 19:48:04,0,high
U001205,2025-09-06,2,regular,web,1.0,15603.59,2025-12-14 19:03:49,2025-12-14 19:03:49,0,high
U001206,2025-07-28,1,regular,web,0.0,0.0,0,0,0,medium
U001207,2025-07-17,1,regular,mobile,1.0,13283.47,2025-11-28 15:18:45,2025-11-28 15:18:45,0,high
U001208,2025-08-20,3,regular,mobile,0.0,0.0,0,0,0,medium
U001209,2025-10-16,1,regular,web,0.0,0.0,0,0,0,medium
U001210,2025-08-06,3,premium,mobile,0.0,0.0,0,0,0,medium
U001211,2025-09-03,3,regular,mobile,0.0,0.0,0,0,0,medium
U001212,2025-10-01,2,value,mobile,0.0,0.0,0,0,0,medium
U001213,2025-09-19,3,value,web,0.0,0.0,0,0,0,medium
U001214,2025-07-20,3,regular,mobile,0.0,0.0,0,0,0,medium
U001215,2025-07-01,3,value,web,0.0,0.0,0,0,0,medium
U001216,2025-06-30,2,premium,mobile,0.0,0.0,0,0,0,medium
U001217,2025-09-04,1,regular,mobile,0.0,0.0,0,0,0,medium
U001218,2025-11-21,2,regular,mobile,0.0,0.0,0,0,0,medium
U001219,2025-07-21,2,regular,web,0.0,0.0,0,0,0,medium
U001220,2025-12-05,1,value,web,0.0,0.0,0,0,0,medium
U001221,2025-11-20,2,regular,mobile,1.0,8909.17,2025-12-19 18:53:26,2025-12-19 18:53:26,0,high
U001222,2025-06-24,1,value,web,0.0,0.0,0,0,0,medium
U001223,2025-06-29,3,regular,web,1.0,10210.94,2025-11-22 19:26:50,2025-11-22 19:26:50,0,high
U001224,2025-08-03,2,premium,mobile,0.0,0.0,0,0,0,medium
U001225,2025-07-05,1,regular,mobile,0.0,0.0,0,0,0,medium
U001226,2025-10-13,1,premium,web,0.0,0.0,0,0,0,medium
U001227,2025-07-01,1,regular,web,0.0,0.0,0,0,0,medium
U001228,2025-12-08,2,regular,mobile,0.0,0.0,0,0,0,medium
U001229,2025-10-04,1,regular,web,1.0,7114.68,2026-01-16 09:25:01,2026-01-16 09:25:01,0,high
U001230,2025-11-23,2,regular,web,0.0,0.0,0,0,0,medium
U001231,2025-11-28,1,value,web,1.0,10674.22,2025-12-24 02:38:13,2025-12-24 02:38:13,0,high
U001232,2025-10-07,2,value,web,0.0,0.0,0,0,0,medium
U001233,2026-01-03,2,regular,mobile,0.0,0.0,0,0,0,medium
U001234,2026-01-17,2,value,web,0.0,0.0,0,0,0,medium
U001235,2025-09-06,2,regular,web,0.0,0.0,0,0,0,medium
U001236,2025-07-19,1,regular,web,0.0,0.0,0,0,0,medium
U001237,2025-09-07,1,premium,web,0.0,0.0,0,0,0,medium
U001238,2025-08-09,1,value,web,0.0,0.0,0,0,0,medium
U001239,2025-10-12,3,premium,mobile,1.0,11689.1,2025-11-18 13:57:49,2025-11-18 13:57:49,0,high
U001240,2025-09-10,3,value,mobile,0.0,0.0,0,0,0,medium
U001241,2025-10-02,3,regular,web,0.0,0.0,0,0,0,medium
U001242,2025-11-30,2,regular,web,0.0,0.0,0,0,0,medium
U001243,2025-08-19,2,value,web,1.0,12249.59,2025-11-07 09:52:13,2025-11-07 09:52:13,0,high
U001244,2025-10-14,2,value,web,0.0,0.0,0,0,0,medium
U001245,2025-09-01,3,value,mobile,1.0,5818.96,2026-01-11 14:28:36,2026-01-11 14:28:36,0,high
U001246,2025-12-05,3,regular,web,0.0,0.0,0,0,0,medium
U001247,2025-11-04,3,regular,mobile,0.0,0.0,0,0,0,medium
U001248,2025-06-25,3,value,mobile,0.0,0.0,0,0,0,medium
U001249,2025-11-09,2,value,web,0.0,0.0,0,0,0,medium
U001250,2025-07-29,3,regular,mobile,1.0,10193.22,2025-12-30 21:55:11,2025-12-30 21:55:11,0,high
U001251,2025-11-22,3,value,web,0.0,0.0,0,0,0,medium
U001252,2025-10-20,2,regular,web,1.0,2829.9,2025-12-27 06:08:49,2025-12-27 06:08:49,0,high
U001253,2025-09-15,3,premium,mobile,0.0,0.0,0,0,0,medium
U001254,2025-11-16,1,regular,web,0.0,0.0,0,0,0,medium
U001255,2025-12-20,3,premium,mobile,0.0,0.0,0,0,0,medium
U001256,2025-12-03,3,regular,mobile,0.0,0.0,0,0,0,medium
U001257,2025-10-15,1,regular,web,0.0,0.0,0,0,0,medium
U001258,2025-11-22,2,value,mobile,2.0,14432.28,2025-11-06 07:47:11,2025-11-18 14:26:10,1,high
U001259,2025-09-18,1,value,web,0.0,0.0,0,0,0,medium
U001260,2025-12-06,3,regular,mobile,0.0,0.0,0,0,0,medium
U001261,2025-12-14,3,value,web,0.0,0.0,0,0,0,medium
U001262,2025-07-22,2,premium,web,0.0,0.0,0,0,0,medium
U001263,2025-08-12,3,regular,web,0.0,0.0,0,0,0,medium
U001264,2025-08-19,1,premium,mobile,0.0,0.0,0,0,0,medium
U001265,2025-07-28,2,value,web,0.0,0.0,0,0,0,medium
U001266,2025-09-13,2,regular,mobile,1.0,9879.36,2026-01-07 14:09:01,2026-01-07 14:09:01,0,high
U001267,2025-08-02,1,regular,web,0.0,0.0,0,0,0,medium
U001268,2025-10-26,2,value,web,0.0,0.0,0,0,0,medium
U001269,2025-07-14,2,regular,web,0.0,0.0,0,0,0,medium
U001270,2025-08-19,2,regular,web,0.0,0.0,0,0,0,medium
U001271,2025-11-10,2,premium,mobile,0.0,0.0,0,0,0,medium
U001272,2025-09-15,3,regular,web,0.0,0.0,0,0,0,medium
U001273,2025-09-19,2,value,mobile,0.0,0.0,0,0,0,medium
U001274,2025-12-08,3,regular,mobile,0.0,0.0,0,0,0,medium
U001275,2026-01-16,2,regular,web,0.0,0.0,0,0,0,medium
U001276,2025-10-20,2,value,mobile,1.0,6076.4,2025-11-10 05:38:14,2025-11-10 05:38:14,0,high
U001277,2025-07-10,2,regular,mobile,0.0,0.0,0,0,0,medium
U001278,2025-07-15,2,value,mobile,0.0,0.0,0,0,0,medium
U001279,2026-01-12,2,value,web,0.0,0.0,0,0,0,medium
U001280,2025-11-13,2,regular,mobile,1.0,7166.76,2025-12-02 13:27:00,2025-12-02 13:27:00,0,high
U001281,2025-11-28,1,value,mobile,0.0,0.0,0,0,0,medium
U001282,2025-11-12,2,regular,web,0.0,0.0,0,0,0,medium
U001283,2025-07-31,2,value,mobile,2.0,6196.58,2025-11-17 05:17:29,2025-12-10 17:57:43,1,high
U001284,2025-09-25,2,regular,web,1.0,17920.21,2025-11-13 16:50:29,2025-11-13 16:50:29,0,high
U001285,2025-12-08,3,value,mobile,0.0,0.0,0,0,0,medium
U001286,2025-12-22,2,premium,mobile,0.0,0.0,0,0,0,medium
U001287,2025-08-12,3,value,mobile,0.0,0.0,0,0,0,medium
U001288,2025-10-26,3,regular,mobile,0.0,0.0,0,0,0,medium
U001289,2025-07-26,3,value,mobile,0.0,0.0,0,0,0,medium
U001290,2026-01-10,3,value,mobile,0.0,0.0,0,0,0,medium
U001291,2025-08-15,1,regular,web,0.0,0.0,0,0,0,medium
U001292,2025-11-23,2,regular,web,0.0,0.0,0,0,0,medium
U001293,2025-08-10,1,premium,web,0.0,0.0,0,0,0,medium
U001294,2025-10-30,3,value,web,0.0,0.0,0,0,0,medium
U001295,2025-11-08,2,value,mobile,1.0,11549.12,2025-12-06 13:19:56,2025-12-06 13:19:56,0,high
U001296,2025-08-31,2,regular,mobile,0.0,0.0,0,0,0,medium
U001297,2025-12-12,3,regular,web,0.0,0.0,0,0,0,medium
U001298,2025-12-26,1,value,web,1.0,2583.18,2025-12-29 03:39:24,2025-12-29 03:39:24,0,high
U001299,2025-12-20,2,regular,mobile,0.0,0.0,0,0,0,medium
U001300,2025-08-31,3,regular,web,0.0,0.0,0,0,0,medium
U001301,2025-11-26,1,regular,mobile,0.0,0.0,0,0,0,medium
U001302,2025-10-18,2,regular,mobile,0.0,0.0,0,0,0,medium
U001303,2025-10-25,3,regular,web,0.0,0.0,0,0,0,medium
U001304,2025-10-01,1,value,web,2.0,6807.97,2025-11-30 01:39:18,2025-12-25 13:00:52,1,high
U001305,2025-10-27,2,regular,web,0.0,0.0,0,0,0,medium
U001306,2025-07-21,2,value,web,0.0,0.0,0,0,0,medium
U001307,2025-09-17,2,regular,web,0.0,0.0,0,0,0,medium
U001308,2025-07-30,1,regular,web,0.0,0.0,0,0,0,medium
U001309,2025-08-21,3,regular,web,0.0,0.0,0,0,0,medium
U001310,2025-07-20,3,value,web,0.0,0.0,0,0,0,medium
U001311,2025-08-07,1,value,web,0.0,0.0,0,0,0,medium
U001312,2025-12-04,2,regular,mobile,0.0,0.0,0,0,0,medium
U001313,2025-10-16,2,regular,web,0.0,0.0,0,0,0,medium
U001314,2025-06-28,3,premium,mobile,0.0,0.0,0,0,0,medium
U001315,2025-12-06,2,regular,web,0.0,0.0,0,0,0,medium
U001316,2025-12-31,1,premium,web,0.0,0.0,0,0,0,medium
U001317,2025-12-25,1,value,web,0.0,0.0,0,0,0,medium
U001318,2025-12-13,3,regular,mobile,1.0,3401.73,2025-11-06 22:24:34,2025-11-06 22:24:34,0,high
U001319,2026-01-17,2,value,web,0.0,0.0,0,0,0,medium
U001320,2025-10-24,3,regular,web,0.0,0.0,0,0,0,medium
U001321,2026-01-11,2,value,web,0.0,0.0,0,0,0,medium
U001322,2026-01-08,3,value,mobile,0.0,0.0,0,0,0,medium
U001323,2025-08-28,1,regular,web,1.0,5189.95,2026-01-06 06:02:05,2026-01-06 06:02:05,0,high
U001324,2025-12-21,1,regular,web,0.0,0.0,0,0,0,medium
U001325,2025-12-06,3,value,mobile,0.0,0.0,0,0,0,medium
U001326,2025-12-03,3,value,web,0.0,0.0,0,0,0,medium
U001327,2025-12-28,2,regular,web,1.0,5663.6,2025-11-21 07:49:07,2025-11-21 07:49:07,0,high
U001328,2025-09-12,2,value,mobile,0.0,0.0,0,0,0,medium
U001329,2025-09-15,2,value,web,0.0,0.0,0,0,0,medium
U001330,2025-11-04,2,regular,web,1.0,10512.1,2025-11-11 20:43:06,2025-11-11 20:43:06,0,high
U001331,2025-11-25,1,value,web,0.0,0.0,0,0,0,medium
U001332,2025-12-25,3,regular,web,0.0,0.0,0,0,0,medium
U001333,2025-12-24,2,regular,mobile,1.0,4149.41,2025-12-10 07:00:50,2025-12-10 07:00:50,0,high
U001334,2025-11-21,3,value,mobile,1.0,3236.55,2025-11-11 18:25:16,2025-11-11 18:25:16,0,high
U001335,2026-01-10,1,value,mobile,0.0,0.0,0,0,0,medium
U001336,2025-07-30,1,value,web,0.0,0.0,0,0,0,medium
U001337,2026-01-09,2,value,mobile,0.0,0.0,0,0,0,medium
U001338,2025-07-06,2,value,mobile,0.0,0.0,0,0,0,medium
U001339,2025-10-18,2,premium,web,0.0,0.0,0,0,0,medium
U001340,2025-07-12,1,regular,mobile,0.0,0.0,0,0,0,medium
U001341,2025-10-20,3,regular,mobile,0.0,0.0,0,0,0,medium
U001342,2025-09-13,3,regular,mobile,2.0,5868.82,2025-12-18 19:48:27,2025-12-20 11:41:33,1,high
U001343,2025-07-10,3,regular,web,0.0,0.0,0,0,0,medium
U001344,2025-11-06,1,regular,web,0.0,0.0,0,0,0,medium
U001345,2025-11-23,2,value,mobile,0.0,0.0,0,0,0,medium
U001346,2025-07-30,2,value,mobile,0.0,0.0,0,0,0,medium
U001347,2025-11-16,2,value,web,2.0,11851.78,2025-11-04 04:53:51,2025-12-20 08:39:45,1,high
U001348,2025-07-31,2,value,web,0.0,0.0,0,0,0,medium
U001349,2025-07-22,1,value,mobile,1.0,7128.37,2025-12-29 22:18:38,2025-12-29 22:18:38,0,high
U001350,2025-07-24,2,premium,web,1.0,10971.11,2025-12-10 22:21:25,2025-12-10 22:21:25,0,high
U001351,2025-10-27,2,premium,web,0.0,0.0,0,0,0,medium
U001352,2025-12-03,2,value,mobile,0.0,0.0,0,0,0,medium
U001353,2025-10-26,1,regular,web,0.0,0.0,0,0,0,medium
U001354,2025-12-10,2,regular,web,0.0,0.0,0,0,0,medium
U001355,2025-10-25,2,regular,web,1.0,6197.67,2026-01-05 08:48:13,2026-01-05 08:48:13,0,high
U001356,2025-12-07,2,regular,mobile,0.0,0.0,0,0,0,medium
U001357,2026-01-14,2,value,web,0.0,0.0,0,0,0,medium
U001358,2025-09-13,2,regular,mobile,0.0,0.0,0,0,0,medium
U001359,2025-07-24,3,premium,mobile,0.0,0.0,0,0,0,medium
U001360,2025-07-21,2,regular,mobile,1.0,2991.33,2025-12-29 22:15:01,2025-12-29 22:15:01,0,high
U001361,2025-10-26,2,regular,web,0.0,0.0,0,0,0,medium
U001362,2025-10-16,3,regular,web,0.0,0.0,0,0,0,medium
U001363,2025-08-01,2,value,web,1.0,8975.79,2025-11-05 22:05:47,2025-11-05 22:05:47,0,high
U001364,2025-12-25,3,value,mobile,0.0,0.0,0,0,0,medium
U001365,2026-01-10,3,regular,mobile,0.0,0.0,0,0,0,medium
U001366,2025-08-15,1,value,mobile,0.0,0.0,0,0,0,medium
U001367,2025-08-05,2,regular,web,0.0,0.0,0,0,0,medium
U001368,2025-08-07,2,regular,web,0.0,0.0,0,0,0,medium
U001369,2025-09-12,3,regular,mobile,0.0,0.0,0,0,0,medium
U001370,2025-12-19,2,value,web,0.0,0.0,0,0,0,medium
U001371,2025-10-26,1,premium,mobile,0.0,0.0,0,0,0,medium
U001372,2025-07-07,2,value,web,1.0,3114.71,2026-01-11 11:42:46,2026-01-11 11:42:46,0,high
U001373,2025-09-30,1,value,mobile,0.0,0.0,0,0,0,medium
U001374,2025-07-12,3,value,mobile,0.0,0.0,0,0,0,medium
U001375,2025-09-16,2,regular,web,0.0,0.0,0,0,0,medium
U001376,2025-09-16,3,premium,web,0.0,0.0,0,0,0,medium
U001377,2025-11-06,3,value,mobile,0.0,0.0,0,0,0,medium
U001378,2025-10-16,2,premium,web,0.0,0.0,0,0,0,medium
U001379,2025-12-24,2,value,web,1.0,18066.44,2026-01-12 07:53:28,2026-01-12 07:53:28,0,high
U001380,2025-06-26,3,regular,web,0.0,0.0,0,0,0,medium
U001381,2025-12-02,3,value,web,0.0,0.0,0,0,0,medium
U001382,2025-06-28,3,regular,mobile,1.0,2945.23,2025-12-24 07:54:55,2025-12-24 07:54:55,0,high
U001383,2025-08-26,1,regular,web,0.0,0.0,0,0,0,medium
U001384,2025-12-25,2,regular,web,1.0,10016.3,2025-12-19 04:34:28,2025-12-19 04:34:28,0,high
U001385,2025-11-15,1,value,mobile,0.0,0.0,0,0,0,medium
U001386,2025-07-29,3,regular,web,0.0,0.0,0,0,0,medium
U001387,2025-10-04,2,premium,web,0.0,0.0,0,0,0,medium
U001388,2025-11-22,2,regular,mobile,2.0,18337.33,2025-11-03 00:57:22,2025-12-28 10:30:08,1,high
U001389,2026-01-06,1,regular,mobile,0.0,0.0,0,0,0,medium
U001390,2025-11-03,2,regular,mobile,0.0,0.0,0,0,0,medium
