session_id,user_id,session_start_ts,device,channel,campaign_id,variant,is_new_user,has_add_to_cart,has_begin_checkout,has_landing_view,has_payment_attempt,has_product_view,has_purchase,time_to_cart_sec,time_to_checkout_sec,time_to_purchase_sec,session_duration_sec,net_amount,gross_amount,discount_amount
S0004990,U001878,2026-01-13 14:32:41,unknown,organic,C002,B,0,0,0,1,0,1,0,0.0,0.0,0.0,105.0,0.0,0.0,0.0
S0000322,0,2026-01-13 14:42:54,web,search,C001,0,0,0,0,1,0,1,0,0.0,0.0,0.0,89.0,0.0,0.0,0.0
S0006009,U000424,2026-01-13 14:50:23,mobile,paid_social,C019,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002072,U000054,2026-01-13 14:59:09,web,paid_social,C003,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0005179,U000600,2026-01-13 15:05:42,mobile,email,C014,0,0,0,0,1,0,1,0,0.0,0.0,0.0,52.0,0.0,0.0,0.0
S0006140,U000552,2026-01-13 15:24:14,mobile,organic,C015,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001117,U000088,2026-01-13 15:38:13,mobile,organic,C025,0,0,0,0,1,0,1,0,0.0,0.0,0.0,103.0,0.0,0.0,0.0
S0007007,U000053,2026-01-13 15:43:23,web,search,C015,A,0,0,0,1,0,1,0,0.0,0.0,0.0,84.0,0.0,0.0,0.0
S0007453,U000147,2026-01-13 15:53:53,mobile,search,C035,0,0,0,0,1,0,1,0,0.0,0.0,0.0,79.0,0.0,0.0,0.0
S0003682,U000710,2026-01-13 15:55:19,mobile,paid_social,C024,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001366,U001065,2026-01-13 16:08:19,web,paid_social,C031,B,0,0,0,1,0,1,0,0.0,0.0,0.0,87.0,0.0,0.0,0.0
S0004777,U001769,2026-01-13 16:25:32,web,search,C003,A,0,1,0,1,0,1,0,185.0,0.0,0.0,137.0,0.0,0.0,0.0
S0007119,U000271,2026-01-13 16:29:57,web,organic,C036,B,0,0,0,1,0,1,0,0.0,0.0,0.0,89.0,0.0,0.0,0.0
S0007438,U001797,2026-01-13 16:44:42,web,search,C025,A,0,0,0,1,0,1,0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
S0004506,U001203,2026-01-13 17:01:36,mobile,search,C019,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008603,U001336,2026-01-13 17:06:22,web,email,C001,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0007391,U002067,2026-01-13 17:10:29,mobile,search,C009,0,0,0,0,1,0,1,0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
S0003524,U000349,2026-01-13 17:13:36,mobile,search,C019,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0005594,0,2026-01-13 17:13:50,mobile,organic,C001,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006585,U000563,2026-01-13 17:16:50,mobile,search,C001,0,0,0,0,1,0,1,0,0.0,0.0,0.0,105.0,0.0,0.0,0.0
S0004213,U000558,2026-01-13 17:30:30,web,search,C040,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000410,U001978,2026-01-13 17:34:54,mobile,search,C032,0,0,0,0,1,0,1,0,0.0,0.0,0.0,103.0,0.0,0.0,0.0
S0002862,U001506,2026-01-13 17:41:18,web,organic,C011,A,1,0,0,1,0,1,0,0.0,0.0,0.0,80.0,0.0,0.0,0.0
S0001337,U001612,2026-01-13 17:56:01,mobile,paid_social,C024,0,0,0,0,1,0,1,0,0.0,0.0,0.0,78.0,0.0,0.0,0.0
S0008988,U000291,2026-01-13 18:28:24,web,organic,C040,B,0,0,0,1,0,1,0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
S0004355,U001350,2026-01-13 18:29:33,web,referral,C020,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008734,U001853,2026-01-13 18:40:10,web,organic,C030,B,0,0,0,1,0,1,0,0.0,0.0,0.0,52.0,0.0,0.0,0.0
S0001252,U001331,2026-01-13 19:00:46,mobile,referral,C033,0,0,0,0,1,0,1,0,0.0,0.0,0.0,96.0,0.0,0.0,0.0
S0008735,U000709,2026-01-13 19:22:41,web,organic,C033,A,1,0,0,1,0,1,0,0.0,0.0,0.0,105.0,0.0,0.0,0.0
S0001098,U001849,2026-01-13 20:04:30,web,referral,C025,0,0,0,0,1,0,1,0,0.0,0.0,0.0,108.0,0.0,0.0,0.0
S0005504,U001615,2026-01-13 20:09:08,web,search,C021,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002296,U000592,2026-01-13 20:45:26,web,referral,C011,0,0,1,0,1,0,1,0,107.0,0.0,0.0,73.0,0.0,0.0,0.0
S0001259,U001056,2026-01-13 21:17:55,web,organic,C007,A,0,0,0,1,0,1,0,0.0,0.0,0.0,65.0,0.0,0.0,0.0
S0008917,U001609,2026-01-13 21:19:06,web,email,C014,B,0,0,0,1,0,1,0,0.0,0.0,0.0,115.0,0.0,0.0,0.0
S0002664,U001880,2026-01-13 21:42:09,web,referral,C011,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0005052,U001677,2026-01-13 21:48:37,web,email,C037,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008265,U000646,2026-01-13 21:52:23,web,paid_social,C002,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002830,0,2026-01-13 22:01:58,web,search,C036,0,0,1,1,1,1,1,1,260.0,307.0,471.0,358.0,12632.23,13160.68,528.45
S0008104,0,2026-01-13 23:32:58,web,organic,C040,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004064,U001187,2026-01-13 23:42:32,web,organic,C006,B,0,0,0,1,0,1,0,0.0,0.0,0.0,117.0,0.0,0.0,0.0
S0002932,U000722,2026-01-14 00:19:32,web,organic,C023,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0007252,U000638,2026-01-14 00:24:07,web,paid_social,C002,B,0,0,0,1,0,1,0,0.0,0.0,0.0,76.0,0.0,0.0,0.0
S0002596,U001179,2026-01-14 00:35:27,web,organic,C031,A,0,1,1,1,1,1,0,281.0,365.0,0.0,289.0,0.0,0.0,0.0
S0007926,U001652,2026-01-14 00:37:53,web,paid_social,C007,B,0,0,0,1,0,1,0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
S0000037,0,2026-01-14 00:42:59,web,organic,C001,0,0,0,0,1,0,1,0,0.0,0.0,0.0,73.0,0.0,0.0,0.0
S0001494,U000472,2026-01-14 01:04:39,mobile,referral,C020,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002871,U000897,2026-01-14 01:15:50,mobile,search,C031,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001106,U000258,2026-01-14 01:16:04,mobile,email,C015,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004433,U001790,2026-01-14 01:35:39,web,organic,C029,0,0,0,0,1,0,1,0,0.0,0.0,0.0,34.0,0.0,0.0,0.0
S0007536,U001412,2026-01-14 02:37:04,mobile,email,C010,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002280,0,2026-01-14 02:46:43,web,organic,C033,0,0,0,0,1,0,1,0,0.0,0.0,0.0,32.0,0.0,0.0,0.0
S0001048,U002021,2026-01-14 03:19:04,mobile,email,C025,0,0,1,0,1,0,1,0,157.0,0.0,0.0,108.0,0.0,0.0,0.0
S0005569,U001839,2026-01-14 03:35:34,web,referral,C017,B,0,0,0,1,0,1,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
S0008590,U000417,2026-01-14 03:39:29,web,organic,C016,0,0,0,0,1,0,1,0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
S0006100,U000004,2026-01-14 03:50:23,web,organic,C012,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0005680,U001412,2026-01-14 04:04:47,mobile,search,C012,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0003369,U000063,2026-01-14 04:07:53,web,organic,C001,A,1,0,0,1,0,1,0,0.0,0.0,0.0,64.0,0.0,0.0,0.0
S0005749,0,2026-01-14 04:15:16,web,search,C022,0,0,0,0,1,0,1,0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
S0000343,U000597,2026-01-14 05:03:28,mobile,organic,C018,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004731,U001153,2026-01-14 05:25:14,mobile,email,C022,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001727,0,2026-01-14 05:25:59,web,organic,C029,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0007834,U000515,2026-01-14 06:29:21,mobile,paid_social,C034,0,0,0,0,1,0,1,0,0.0,0.0,0.0,36.0,0.0,0.0,0.0
S0005125,U000348,2026-01-14 06:30:33,web,paid_social,C024,B,0,0,0,1,0,1,0,0.0,0.0,0.0,51.0,0.0,0.0,0.0
S0006157,U001018,2026-01-14 06:30:55,mobile,search,C034,0,0,1,1,1,1,1,0,175.0,266.0,0.0,357.0,0.0,0.0,0.0
S0000424,U000877,2026-01-14 07:06:35,web,search,C035,B,0,1,0,1,0,1,0,224.0,0.0,0.0,151.0,0.0,0.0,0.0
S0008419,U001910,2026-01-14 07:09:37,mobile,email,C014,0,0,0,0,1,0,1,0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
S0003940,U001001,2026-01-14 07:17:43,mobile,paid_social,C038,0,0,1,1,1,1,1,1,195.0,225.0,449.0,359.0,1823.53,2050.16,226.63
S0006218,0,2026-01-14 07:19:41,mobile,organic,C026,0,0,1,0,1,0,1,0,125.0,0.0,0.0,80.0,0.0,0.0,0.0
S0003614,U000573,2026-01-14 08:25:50,web,organic,C023,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002584,U001413,2026-01-14 08:49:40,mobile,search,C023,0,0,0,0,1,0,1,0,0.0,0.0,0.0,57.0,0.0,0.0,0.0
S0004285,U001262,2026-01-14 08:57:09,web,search,C013,A,0,0,0,1,0,1,0,0.0,0.0,0.0,36.0,0.0,0.0,0.0
S0006447,U000944,2026-01-14 09:08:50,web,organic,C001,0,0,1,1,1,1,1,1,248.0,287.0,445.0,415.0,11336.54,12605.15,1268.61
S0004016,U002045,2026-01-14 09:14:27,web,search,C015,0,0,1,1,1,1,1,1,122.0,159.0,283.0,193.0,13092.12,14923.16,1831.04
S0007043,0,2026-01-14 09:16:30,web,paid_social,C039,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0005839,U000671,2026-01-14 09:42:40,mobile,organic,C023,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001275,U000131,2026-01-14 10:05:37,web,email,C012,0,0,0,0,1,0,1,0,0.0,0.0,0.0,99.0,0.0,0.0,0.0
S0007603,U000131,2026-01-14 10:13:51,mobile,paid_social,C017,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008203,0,2026-01-14 10:20:40,web,search,C031,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008978,U000505,2026-01-14 10:23:17,mobile,search,C008,0,0,1,1,1,1,1,1,149.0,220.0,328.0,287.0,13186.95,13693.76,506.81
S0007440,U001778,2026-01-14 11:06:35,mobile,email,C021,0,0,1,1,1,1,1,0,174.0,185.0,0.0,217.0,0.0,0.0,0.0
S0005449,U000967,2026-01-14 11:29:32,web,search,C008,B,0,1,0,1,0,1,0,84.0,0.0,0.0,58.0,0.0,0.0,0.0
S0003045,U000133,2026-01-14 11:31:50,mobile,search,C026,0,0,1,1,1,1,1,0,168.0,175.0,0.0,164.0,0.0,0.0,0.0
S0004544,U001609,2026-01-14 11:38:52,web,organic,C037,0,0,0,0,1,0,1,0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
S0007178,U001995,2026-01-14 11:57:20,web,search,C027,B,0,1,1,1,1,1,1,268.0,380.0,415.0,302.0,6409.11,6700.5,291.39
S0007905,U001128,2026-01-14 12:13:24,web,organic,C027,0,1,1,1,1,1,1,0,147.0,193.0,0.0,173.0,0.0,0.0,0.0
S0001985,0,2026-01-14 12:37:41,web,search,C011,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004834,U000659,2026-01-14 12:40:59,mobile,organic,C008,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004046,U000173,2026-01-14 12:56:28,web,search,C015,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0007304,U000531,2026-01-14 13:16:04,web,search,C027,B,0,0,0,1,0,1,0,0.0,0.0,0.0,74.0,0.0,0.0,0.0
S0002649,U000994,2026-01-14 13:37:50,mobile,search,C029,0,1,1,1,1,1,1,1,159.0,265.0,427.0,311.0,2196.02,2292.21,96.19
S0007668,0,2026-01-14 13:56:05,web,email,C024,0,0,0,0,1,0,1,0,0.0,0.0,0.0,118.0,0.0,0.0,0.0
S0005841,U001155,2026-01-14 14:06:42,web,organic,C002,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0005718,0,2026-01-14 14:15:44,mobile,search,C008,0,0,0,0,1,0,1,0,0.0,0.0,0.0,58.0,0.0,0.0,0.0
S0008060,U000378,2026-01-14 14:19:59,mobile,paid_social,C011,0,0,1,1,1,1,1,0,180.0,223.0,0.0,254.0,0.0,0.0,0.0
S0005457,U002029,2026-01-14 15:29:02,web,organic,C030,0,0,0,0,1,0,1,0,0.0,0.0,0.0,65.0,0.0,0.0,0.0
S0005994,U001035,2026-01-14 15:37:38,mobile,email,C010,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006032,U000390,2026-01-14 15:42:40,web,organic,C032,B,0,1,0,1,0,1,0,188.0,0.0,0.0,122.0,0.0,0.0,0.0
S0007521,U000338,2026-01-14 15:53:47,mobile,search,C015,0,1,1,1,1,1,1,1,226.0,236.0,319.0,277.0,12650.58,13550.77,900.19
S0007584,0,2026-01-14 15:55:08,mobile,email,C026,0,0,0,0,1,0,1,0,0.0,0.0,0.0,48.0,0.0,0.0,0.0
S0006793,0,2026-01-14 16:03:09,web,organic,C014,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0007848,U001036,2026-01-14 16:09:29,web,organic,C039,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004467,U001448,2026-01-14 16:17:42,web,organic,C026,B,0,0,0,1,0,1,0,0.0,0.0,0.0,38.0,0.0,0.0,0.0
S0005590,U001277,2026-01-14 16:22:29,mobile,organic,C006,0,0,0,0,1,0,1,0,0.0,0.0,0.0,114.0,0.0,0.0,0.0
S0001722,U000373,2026-01-14 16:24:02,web,organic,C010,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000415,U000763,2026-01-14 16:40:54,mobile,email,C019,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0003425,U000033,2026-01-14 16:56:04,web,search,C035,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002431,U001987,2026-01-14 16:59:17,web,email,C018,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001264,U002120,2026-01-14 17:33:08,web,search,C034,A,0,0,0,1,0,1,0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
S0006781,U001799,2026-01-14 17:42:42,web,organic,C034,B,0,0,0,1,0,1,0,0.0,0.0,0.0,60.0,0.0,0.0,0.0
S0004256,0,2026-01-14 17:48:48,web,organic,C002,0,0,0,0,1,0,1,0,0.0,0.0,0.0,103.0,0.0,0.0,0.0
S0006330,U000362,2026-01-14 18:11:08,web,email,C013,A,0,0,0,1,0,1,0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
S0003583,U001111,2026-01-14 18:11:42,mobile,paid_social,C002,0,1,1,0,1,0,1,0,199.0,0.0,0.0,86.0,0.0,0.0,0.0
S0005763,0,2026-01-14 18:19:50,web,organic,C031,0,0,0,0,1,0,1,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0
S0006373,U001134,2026-01-14 18:44:56,mobile,email,C036,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0003754,U002070,2026-01-14 18:48:15,web,search,C010,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0007433,U000668,2026-01-14 18:50:30,mobile,organic,C033,0,0,0,0,1,0,1,0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
S0002966,0,2026-01-14 18:51:08,mobile,referral,C040,0,0,0,0,1,0,1,0,0.0,0.0,0.0,47.0,0.0,0.0,0.0
S0007760,U000302,2026-01-14 18:56:19,mobile,organic,C013,0,0,0,0,1,0,1,0,0.0,0.0,0.0,98.0,0.0,0.0,0.0
S0006146,0,2026-01-14 18:58:10,mobile,search,C021,0,0,0,0,1,0,1,0,0.0,0.0,0.0,68.0,0.0,0.0,0.0
S0006496,U001321,2026-01-14 19:15:43,web,organic,C004,A,1,0,0,1,0,1,0,0.0,0.0,0.0,114.0,0.0,0.0,0.0
S0000498,U000264,2026-01-14 19:30:44,web,paid_social,C018,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002087,U002113,2026-01-14 19:33:39,mobile,email,C002,0,1,1,1,1,1,1,1,206.0,314.0,466.0,380.0,7431.43,8095.14,663.71
S0003116,U001061,2026-01-14 19:40:22,web,search,C004,A,0,0,0,1,0,1,0,0.0,0.0,0.0,71.0,0.0,0.0,0.0
S0006211,U000356,2026-01-14 19:40:46,web,search,C020,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000982,U001082,2026-01-14 20:07:09,web,referral,C021,A,1,0,0,1,0,1,0,0.0,0.0,0.0,86.0,0.0,0.0,0.0
S0003232,U002006,2026-01-14 20:20:21,web,organic,C034,B,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002721,U001581,2026-01-14 20:32:18,mobile,organic,C003,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000916,U000800,2026-01-14 20:36:41,web,email,C039,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0007949,0,2026-01-14 20:40:25,web,paid_social,C037,0,0,0,0,1,0,1,0,0.0,0.0,0.0,23.0,0.0,0.0,0.0
S0006721,0,2026-01-14 20:55:54,mobile,email,C002,0,0,1,0,1,0,1,0,117.0,0.0,0.0,100.0,0.0,0.0,0.0
S0007055,U001335,2026-01-14 21:03:59,web,organic,C002,B,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002191,0,2026-01-14 21:13:01,web,organic,C032,0,0,1,1,1,1,1,1,214.0,230.0,399.0,287.0,9781.58,10197.84,416.26
S0005036,U001527,2026-01-14 21:13:06,mobile,search,C022,0,0,0,0,1,0,1,0,0.0,0.0,0.0,33.0,0.0,0.0,0.0
S0006402,U000094,2026-01-14 21:15:33,web,referral,C033,B,0,0,0,1,0,1,0,0.0,0.0,0.0,34.0,0.0,0.0,0.0
S0003787,U000651,2026-01-14 21:35:27,mobile,organic,C019,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0007287,U000816,2026-01-14 22:06:26,web,organic,C008,A,0,1,1,1,1,1,1,182.0,187.0,331.0,238.0,3873.1,4026.47,153.37
S0008204,U000526,2026-01-14 22:24:36,web,paid_social,C016,B,0,0,0,1,0,1,0,0.0,0.0,0.0,103.0,0.0,0.0,0.0
S0004563,U001326,2026-01-14 22:39:39,web,organic,C034,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000800,U000123,2026-01-14 22:45:59,mobile,paid_social,C002,0,0,1,1,1,1,1,1,160.0,242.0,354.0,288.0,13081.56,14303.08,1221.52
S0000435,0,2026-01-14 22:53:13,mobile,paid_social,C011,0,0,0,0,1,0,1,0,0.0,0.0,0.0,76.0,0.0,0.0,0.0
S0006572,U000057,2026-01-14 23:17:16,web,search,C012,B,0,0,0,1,0,1,0,0.0,0.0,0.0,73.0,0.0,0.0,0.0
S0006179,U001441,2026-01-14 23:48:09,mobile,email,C030,0,1,1,0,1,0,1,0,249.0,0.0,0.0,137.0,0.0,0.0,0.0
S0002482,U000295,2026-01-14 23:55:22,web,organic,C013,B,0,0,0,1,0,1,0,0.0,0.0,0.0,23.0,0.0,0.0,0.0
S0002589,0,2026-01-15 00:00:08,mobile,organic,C039,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0005454,U002098,2026-01-15 00:17:31,mobile,search,C001,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004360,U001091,2026-01-15 00:27:22,web,search,C027,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008694,U000976,2026-01-15 00:57:12,mobile,search,C035,0,0,0,0,1,0,1,0,0.0,0.0,0.0,57.0,0.0,0.0,0.0
S0004078,U000632,2026-01-15 01:07:02,mobile,organic,C038,0,1,0,0,1,0,1,0,0.0,0.0,0.0,49.0,0.0,0.0,0.0
S0006514,U001742,2026-01-15 01:22:14,web,paid_social,C005,B,0,0,0,1,0,1,0,0.0,0.0,0.0,117.0,0.0,0.0,0.0
S0005879,U001048,2026-01-15 02:23:32,mobile,search,C008,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002168,U000666,2026-01-15 02:35:11,mobile,email,C037,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006222,U000343,2026-01-15 02:36:20,web,organic,C036,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002207,U000412,2026-01-15 02:36:42,mobile,referral,C018,0,1,0,0,1,0,1,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
S0000827,U000967,2026-01-15 02:57:43,mobile,search,C002,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006429,0,2026-01-15 03:07:01,mobile,search,C018,0,0,1,0,1,0,1,0,153.0,0.0,0.0,95.0,0.0,0.0,0.0
S0000651,U000015,2026-01-15 03:24:30,web,paid_social,C019,A,0,0,0,1,0,1,0,0.0,0.0,0.0,60.0,0.0,0.0,0.0
S0006547,U002176,2026-01-15 03:57:27,mobile,paid_social,C017,0,1,0,0,1,0,1,0,0.0,0.0,0.0,115.0,0.0,0.0,0.0
S0004982,0,2026-01-15 04:01:29,mobile,organic,C016,0,0,0,0,1,0,1,0,0.0,0.0,0.0,59.0,0.0,0.0,0.0
S0002940,U000912,2026-01-15 04:25:21,web,search,C039,B,1,0,0,1,0,1,0,0.0,0.0,0.0,84.0,0.0,0.0,0.0
S0004227,U001999,2026-01-15 05:08:58,mobile,search,C031,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0003124,U000017,2026-01-15 05:10:19,mobile,referral,C007,0,0,1,1,1,1,1,1,222.0,268.0,372.0,288.0,12428.75,13413.11,984.36
S0002968,U001481,2026-01-15 05:23:13,web,organic,C025,A,0,0,0,1,0,1,0,0.0,0.0,0.0,56.0,0.0,0.0,0.0
S0004846,U000478,2026-01-15 05:28:34,mobile,email,C015,0,0,0,0,1,0,1,0,0.0,0.0,0.0,86.0,0.0,0.0,0.0
S0005684,U001008,2026-01-15 05:42:25,web,organic,C013,A,0,0,0,1,0,1,0,0.0,0.0,0.0,59.0,0.0,0.0,0.0
S0008018,U000867,2026-01-15 05:50:53,web,organic,C026,B,0,1,0,1,0,1,0,249.0,0.0,0.0,187.0,0.0,0.0,0.0
S0000473,U000307,2026-01-15 06:03:21,mobile,referral,C011,0,0,0,0,1,0,1,0,0.0,0.0,0.0,34.0,0.0,0.0,0.0
S0002843,0,2026-01-15 06:03:53,web,organic,C009,0,0,0,0,1,0,1,0,0.0,0.0,0.0,110.0,0.0,0.0,0.0
S0005315,U000615,2026-01-15 06:18:42,web,search,C004,0,0,0,0,1,0,1,0,0.0,0.0,0.0,116.0,0.0,0.0,0.0
S0005838,U000435,2026-01-15 06:21:17,mobile,organic,C021,0,0,1,0,1,0,1,0,215.0,0.0,0.0,100.0,0.0,0.0,0.0
S0005746,0,2026-01-15 06:35:51,mobile,organic,C025,0,0,1,0,1,0,1,0,125.0,0.0,0.0,18.0,0.0,0.0,0.0
S0006196,U001195,2026-01-15 06:52:23,web,email,C005,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004531,0,2026-01-15 06:56:04,mobile,organic,C006,0,0,0,0,1,0,1,0,0.0,0.0,0.0,61.0,0.0,0.0,0.0
S0003964,U001170,2026-01-15 07:05:49,web,organic,C036,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0003211,U000866,2026-01-15 07:50:28,web,organic,C007,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006994,0,2026-01-15 07:53:16,web,organic,C036,0,0,1,1,1,1,1,1,228.0,345.0,498.0,399.0,9788.57,10252.09,463.52
S0001432,0,2026-01-15 08:13:29,web,search,C024,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001794,U000988,2026-01-15 08:46:37,mobile,paid_social,C016,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006978,U001248,2026-01-15 08:56:00,mobile,organic,C010,0,0,0,0,1,0,1,0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
S0004622,U001739,2026-01-15 09:06:20,web,organic,C010,B,0,0,0,1,0,1,0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
S0004321,U001214,2026-01-15 10:05:55,web,paid_social,C028,B,0,0,0,1,0,1,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
S0002318,U001876,2026-01-15 10:17:23,mobile,search,C010,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000591,U001940,2026-01-15 10:19:24,mobile,email,C003,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006241,U000348,2026-01-15 10:35:23,web,referral,C034,B,0,0,0,1,0,1,0,0.0,0.0,0.0,109.0,0.0,0.0,0.0
S0007719,U000053,2026-01-15 11:23:55,web,search,C016,0,0,0,0,1,0,1,0,0.0,0.0,0.0,68.0,0.0,0.0,0.0
S0005924,U000337,2026-01-15 11:41:42,mobile,organic,C019,0,0,0,0,1,0,1,0,0.0,0.0,0.0,60.0,0.0,0.0,0.0
S0004818,0,2026-01-15 11:48:12,web,search,C001,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
